Administrative,Administrative_Duration,Informational,Informational_Duration,LogProductRelated,LogProductRelated_Duration,ProductRelatedPrc,ProductRelated_Duration_Prc,LogAv_ProductRelated_Duration,PageValues_ProductRelated,PageValues_ProductRelatedDuration,BounceRates,LogExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
12,137.9,0,0.0,2.6390573296152584,5.0929318703601965,0.5199999999999999,0.5399755365795644,2.5990744214937482,0.0,0.0,0.0,0.010471300075628739,0.0,0.0,Aug,Android,Chrome,Ankara,Display Ads,New,True,False
0,0.0,0,0.0,2.1972245773362196,5.571393286610456,1.0,1.0,3.51823940209382,1.3748773049999998,0.0420130574484339,0.01,0.039220713153281295,10.99901844,0.0,Sep,Android,Chrome,Bursa,Direct,Returning,True,False
2,9.6,3,118.1,2.3978952727983707,5.220896219579452,0.6666666666666667,0.5904425914047466,2.9657883971809187,0.0,0.0,0.0,0.03509132008713217,0.0,0.0,June,Android,Chrome,Cankaya,Referral,Returning,False,False
2,161.2,0,0.0,2.0794415416798357,6.321487460049288,0.7777777777777777,0.7750488417527213,4.386303191441142,3.013417441428572,0.03797969407634138,0.044444444,0.054067221691328396,21.09392209,0.0,Oct,Windows,Chrome,Izmir,Direct,Returning,False,False
9,301.0,0,0.0,3.6635616461296463,7.87192964196305,0.8085106382978723,0.897010267216514,4.248352911996105,0.28213611421052637,0.0040895196466598635,0.021212121,0.04354555521938998,10.72117234,0.0,Nov,Android,Chrome,Istanbul,Referral,Returning,False,False
2,45.2,0,0.0,2.995732273553991,5.443283136798223,0.9047619047619048,0.8358750907770516,2.573816807746858,0.0,0.0,0.0,0.01886848425765383,0.0,0.0,Jul,Android,Chrome,Izmir,Search,New,False,False
2,167.4,0,0.0,2.1972245773362196,5.258276317010853,0.8,0.533119509134012,3.214616767947817,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Oct,iOS,Safari,Adana,Search,New,False,False
0,0.0,0,0.0,1.0986122886681098,1.6094379124341003,1.0,1.0,1.0986122886681093,0.0,0.0,0.0,0.09531017980432487,0.0,0.0,Aug,Android,Chrome,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,2.3978952727983707,3.832979798087693,1.0,1.0,1.7083778602890038,0.0,0.0,0.08,0.09531017980432487,0.0,0.0,Aug,iOS,Safari,Istanbul,Social,Returning,False,False
2,19.4,3,45.26666667,2.3978952727983707,4.920467425716036,0.6666666666666667,0.6778478911083307,2.6814780457274168,0.0,0.0,0.0,0.05150755728161714,0.0,0.0,Sep,Android,Chrome,Istanbul,Display Ads,Returning,False,False
3,157.4,0,0.0,2.302585092994046,4.863680881139593,0.75,0.4494578523959427,2.7263993397704067,0.0,0.0,0.036363636,0.07864312748718039,0.0,0.0,Jul,Windows,Chrome,Istanbul,Social,Returning,True,False
0,0.0,0,0.0,2.772588722239781,7.884011592023726,1.0,1.0,5.18122159467179,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Sep,OS X,Safari,Gaziantep,Direct,Returning,False,False
5,56.8,0,0.0,1.3862943611198906,3.339321977944068,0.375,0.3238095238095238,2.3092296357127142,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Nov,Android,Chrome,Adana,Search,New,False,False
4,459.5,4,199.1,4.553876891600541,8.730233437393279,0.9215686274509803,0.9037805824674727,4.201857906752352,0.0328202515106383,0.0004987096240349441,0.022541254,0.037497276966860206,3.085103642,0.0,Jul,Windows,Chrome,Cankaya,Referral,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,4.084294226368599,1.0,1.0,3.018797546484987,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Jul,Android,Samsung Internet,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,3.2188758248682006,7.059846697413873,1.0,1.0,3.901355195306607,1.136994541666667,0.023457965206184327,0.061111111,0.08004270736584411,27.287869,0.0,Oct,iOS,Safari,Bursa,Direct,Returning,True,True
2,42.2,0,0.0,2.8903717578961645,6.089557647584857,0.8947368421052632,0.9125254788587188,3.291964870781922,0.0,0.0,0.026315789,0.023408091360739777,0.0,0.0,Jul,Windows,Chrome,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,3.6375861597263857,7.306927903542641,1.0,1.0,3.719874451638874,0.0,0.0,0.009459459,0.03745953819471356,0.0,0.0,Sep,Windows,Chrome,Izmir,Referral,Returning,False,False
0,0.0,0,0.0,4.07753744390572,7.3723819784150475,1.0,1.0,3.347129521822071,0.01764468243103448,0.0006434725298977631,0.010344828,0.02132276933380013,1.023391581,0.0,Jul,Windows,Chrome,Cankaya,Referral,Returning,False,True
0,0.0,0,0.0,3.044522437723423,6.302802109158108,1.0,1.0,3.3412704330818066,0.0,0.0,0.01,0.031175617791551515,0.0,0.0,Jul,Windows,Chrome,Cankaya,Referral,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,5.62040086571715,1.0,1.0,4.529008825022527,10.96567159,0.1196255082545455,0.0,0.048790164169432,32.89701477,0.0,Oct,Windows,Chrome,Izmir,Search,New,False,True
3,69.6,0,0.0,2.302585092994046,5.298983810924642,0.75,0.7410071942124793,3.1409543224767944,0.0,0.0,0.0,0.006042314395721659,0.0,0.0,Jul,iOS,Safari,Istanbul,Search,New,False,False
0,0.0,0,0.0,3.2188758248682006,6.369900982828227,1.0,1.0,3.230474960711553,0.0,0.0,0.0,0.0246926125903715,0.0,0.0,Jul,Android,Chrome,Istanbul,Referral,Returning,False,False
6,66.55,0,0.0,3.7376696182833684,7.350852231608783,0.8723404255319149,0.9589975396385864,3.662637725387508,0.0,0.0,0.005681818,0.012796561641197546,0.0,0.0,Aug,Windows,Chrome,Istanbul,Referral,Returning,True,False
8,103.7333333,0,0.0,2.8903717578961645,5.7969691893823185,0.6799999999999999,0.7598950698834884,3.0112002603397308,0.0,0.0,0.0,0.010471300075628739,0.0,0.0,June,Windows,Chrome,Cankaya,Search,New,True,False
4,60.4,0,0.0,2.4849066497880004,6.35193228928541,0.7333333333333333,0.9045813586097946,3.97132054385026,0.0,0.0,0.0,0.013245226421073269,0.0,0.0,Oct,Android,Chrome,Gaziantep,Referral,Returning,True,False
2,423.6,0,0.0,3.8501476017100584,7.617025121613388,0.9583333333333334,0.8274616717498409,3.810282339380967,0.0,0.0,0.013043478,0.02363160406618577,0.0,0.0,Aug,Android,Chrome,Bursa,Direct,Returning,False,False
6,63.68333333,0,0.0,2.1972245773362196,4.8733720790667725,0.5714285714285715,0.6707926478961532,2.8460795644432486,0.0,0.0,0.017857143,0.06665247235489687,0.0,0.0,June,Windows,Chrome,Ankara,Social,Returning,False,False
5,148.5,0,0.0,3.258096538021482,5.732369931508114,0.8333333333333334,0.6744848750548005,2.58836535815623,0.0,0.0,0.007692308,0.03402974895805859,0.0,0.0,Oct,OS X,Safari,Konya,Social,Returning,True,False
4,96.6,0,0.0,2.772588722239781,5.626661420598688,0.7894736842105262,0.7412499999768972,2.967789941783137,4.630826305333334,0.2510084121477968,0.010526316,0.020834087315213124,69.46239458,0.0,Oct,Android,Chrome,Istanbul,Referral,Returning,True,True
0,0.0,0,0.0,2.6390573296152584,5.236441962829949,1.0,1.0,2.7333680090865,0.0,0.0,0.0,0.0,0.0,0.0,Sep,Android,Firefox,Bursa,Direct,Returning,False,False
8,628.3666667,1,0.0,4.882801922586371,8.305351946228582,0.9357142857142857,0.8655276669725606,3.4617838465464628,0.0,0.0,0.008889185,0.03015319254691324,0.0,0.0,Aug,iOS,Safari,Ankara,Search,Returning,False,False
1,13.1,0,0.0,4.718498871295094,8.345159041094725,0.9910714285714286,0.9968970964181566,3.661423093788529,0.0,0.0,0.003477744,0.01573175350217739,0.0,0.0,Jul,Android,Chrome,Istanbul,Direct,Returning,True,False
4,25.0,0,0.0,5.267858159063328,8.929254275898181,0.9796954314720813,0.9966990744203222,3.6916777803516574,0.0,0.0,0.013471503,0.029189836123664728,0.0,0.0,Jul,Android,Chrome,Istanbul,Social,Returning,False,False
3,58.4,0,0.0,2.4849066497880004,5.592105757431579,0.7857142857142857,0.8206938900828985,3.230804395733475,0.0,0.0,0.0,0.016529302279079415,0.0,0.0,Nov,Android,Chrome,Bursa,Search,New,True,False
0,0.0,0,0.0,4.060443010546419,6.710965930272231,1.0,1.0,2.7338702753156623,0.0,0.0,0.035087719,0.05982487151316217,0.0,0.0,June,Windows,Chrome,Ankara,Referral,Returning,False,False
3,118.0,0,0.0,3.4965075614664802,6.675570983015779,0.9142857142857143,0.8703011650912289,3.2481918792022544,0.04055243503125,0.0016388960861328612,0.021621622,0.0457826432517762,1.297677921,0.0,Sep,Android,Chrome,Istanbul,Social,Returning,False,False
8,77.5,0,0.0,3.58351893845611,7.831723132996522,0.813953488372093,0.9701436955080524,4.289780802706228,0.0,0.0,0.01025641,0.012497888022513812,0.0,0.0,Jul,Android,Chrome,Izmir,Search,New,True,False
4,61.63333333,0,0.0,3.5263605246161616,7.498322026426705,0.8918918918918919,0.9669640517423812,4.0193875721789105,1.2619970299999996,0.02308516934073363,0.0,0.005009876584992537,41.64590199,0.0,Nov,Android,Chrome,Izmir,Search,Returning,False,True
5,68.8,0,0.0,3.5263605246161616,6.662515221484606,0.868421052631579,0.919088966858657,3.2060873288585916,0.6829374884848484,0.028837436334100908,0.005555556,0.008298802484116581,22.53693712,0.0,Jul,Android,Chrome,Adana,Search,New,True,False
3,11.6,0,0.0,3.258096538021482,6.237112953762261,0.8928571428571429,0.9777769263190161,3.064100950271914,0.0,0.0,0.007692308,0.022814677690983377,0.0,0.0,Oct,Android,Chrome,Izmir,Direct,Returning,False,False
0,0.0,0,0.0,1.791759469228055,4.484131857611035,1.0,1.0,2.918851229218033,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Aug,Android,Samsung Internet,Istanbul,Direct,Returning,False,False
2,34.18095238,0,0.0,4.2626798770413155,7.607709713525867,0.9722222222222222,0.9833006387514068,3.392906416880235,0.0,0.0,0.0,0.0014074600632384216,0.0,0.0,Nov,Android,Samsung Internet,Ankara,Display Ads,New,True,False
3,36.3,0,0.0,2.6390573296152584,5.738344919005312,0.8125,0.8950412028335983,3.2113088055167145,0.0,0.0,0.0,0.028749413609872532,0.0,0.0,June,Android,Chrome,Ankara,Direct,Returning,False,False
3,498.6,1,152.2,3.258096538021482,7.350831747596707,0.8620689655172414,0.7051590055351952,4.147247798324403,0.22756589875999997,0.0036551100526490614,0.036206897,0.06543610662466606,5.689147469,0.0,Jul,Android,Firefox,Bursa,Direct,Returning,True,True
1,23.2,0,0.0,3.332204510175204,6.968426958514869,0.9642857142857143,0.9786125835445955,3.6967649483879264,1.603637468888889,0.04078772705948849,0.003703704,0.018349139140923808,43.29821166,0.0,Aug,Android,Chrome,Adana,Display Ads,Returning,False,True
4,194.4,0,0.0,2.5649493574615367,5.2122925156905335,0.75,0.48423286838554547,2.785598958902353,0.0,0.0,0.0,0.0016652796518399125,0.0,0.0,Oct,iOS,Safari,Adana,Search,Returning,False,False
0,0.0,0,0.0,2.302585092994046,4.8383960729078055,1.0,1.0,2.7026032950883407,0.0,0.0,0.044444444,0.09867152777548607,0.0,0.0,Oct,Android,Chrome,Ankara,Referral,Returning,True,False
3,28.65,0,0.0,2.302585092994046,4.331391018705302,0.75,0.7237222757955643,2.2341872825184055,0.0,0.0,0.066666667,0.1053605155578263,0.0,0.0,Sep,Windows,Chrome,Bursa,Social,Returning,False,False
2,66.5,0,0.0,1.791759469228055,4.783316371371566,0.7142857142857143,0.6405405405405405,3.206803243633932,0.0,0.0,0.0,0.04196419923601844,0.0,0.0,June,Android,Chrome,Gaziantep,Search,Returning,False,False
2,194.9,0,0.0,2.70805020110221,5.43080654944813,0.875,0.538406883992927,2.8471217739642265,0.0,0.0,0.0,0.00914175949297823,0.0,0.0,Nov,iOS,Safari,Bursa,Social,Returning,False,True
5,44.66666667,1,144.0,4.624972813284271,7.500619180653926,0.9439252336448598,0.9055168604664947,2.939299303795983,0.021325141554455456,0.001191175890294793,0.045307443,0.06100222580919055,2.153839297,0.0,Jul,Windows,Chrome,Istanbul,Social,Returning,False,False
2,83.6,1,0.0,2.9444389791664403,7.107179743675754,0.8571428571428571,0.9358551369600246,4.230638339649812,0.909025207777778,0.013415146134295316,0.0,0.009478744426241886,16.36245374,0.0,Aug,Android,Chrome,Istanbul,Referral,New,False,True
0,0.0,0,0.0,3.4965075614664802,6.796209004237225,1.0,1.0,3.3645442029029993,0.0,0.0,0.0,0.01139318349988583,0.0,0.0,Oct,OS X,Safari,Istanbul,Display Ads,Returning,False,False
0,0.0,0,0.0,1.9459101490553132,5.596197263976263,1.0,1.0,3.822827426623675,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Jul,Android,Samsung Internet,Konya,Email,Returning,False,False
0,0.0,0,0.0,3.828641396489095,7.761461135522726,1.0,1.0,3.9733619688523083,0.0,0.0,0.004545455,0.015783867790747447,0.0,0.0,Nov,Android,Samsung Internet,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,3.7376696182833684,6.707834737628468,1.0,1.0,3.041959121435603,0.0,0.0,0.034492302,0.05558566048930203,0.0,0.0,June,Windows,Chrome,Istanbul,Referral,Returning,False,False
7,79.2,0,0.0,3.4339872044851463,6.920589237291306,0.8108108108108109,0.9274138115608127,3.5476198633647673,0.4301958833333333,0.012753892608826846,0.0,0.018120540832611266,12.9058765,0.0,Sep,Android,Chrome,Bursa,Referral,Returning,False,False
0,0.0,1,0.0,2.0794415416798357,7.4068321557135794,0.875,1.0,5.464557933582264,0.0,0.0,0.025,0.07232066157962612,0.0,0.0,June,Android,Chrome,Istanbul,Search,Returning,False,False
5,35.7,5,95.65,4.564348191467836,7.776593425389486,0.9047619047619048,0.9477627508606745,3.261386352626126,0.0,0.0,0.019666667,0.036065217694597806,0.0,0.0,Aug,Windows,Chrome,Istanbul,Social,Returning,False,False
3,59.79,0,0.0,3.6888794541139363,6.624808643297174,0.9285714285714286,0.9263987197636487,3.0104440357510565,0.0,0.0,0.0,0.0006966213030273954,0.0,0.0,Nov,Android,Samsung Internet,Istanbul,Search,New,False,False
1,15.2,0,0.0,1.9459101490553132,5.301312875527835,0.8571428571428571,0.9292364990689014,3.5341730643529554,0.0,0.0,0.0,0.01418463471026629,0.0,0.0,Oct,iOS,Opera,Izmir,Email,New,False,False
0,0.0,0,0.0,3.1780538303479458,5.958889701175804,1.0,1.0,2.878660941098531,0.0,0.0,0.004347826,0.016386739986457864,0.0,0.0,Jul,iOS,Safari,Istanbul,Referral,Returning,False,False
0,0.0,0,0.0,3.4657359027997265,6.144042562303378,1.0,1.0,2.7724543045367716,0.0,0.0,0.006451613,0.03330997913114279,0.0,0.0,June,Android,Chrome,Ankara,Social,Returning,False,False
4,96.4,0,0.0,2.3978952727983707,5.387243575742438,0.7142857142857143,0.6929936305732485,3.1250046092581303,0.0,0.0,0.0,0.0,0.0,0.0,Nov,Windows,Chrome,Izmir,Search,New,True,False
5,77.0,0,0.0,4.553876891600541,8.074601819280128,0.9494949494949495,0.9765804274119323,3.559851043999021,0.0,0.0,0.00212766,0.02070612686063487,0.0,0.0,Oct,Android,Chrome,Ankara,Search,Returning,True,False
0,0.0,2,38.2,3.6888794541139363,6.773080375655535,0.9512195121951219,0.9580772607550483,3.152078343944685,0.0,0.0,0.01,0.019802627296179712,0.0,0.0,Sep,iOS,Safari,Istanbul,Referral,Returning,False,False
1,0.0,0,0.0,2.5649493574615367,5.629238510035678,0.9230769230769231,1.0,3.1830759207370134,0.0,0.0,0.06,0.08617769624105233,0.0,0.0,June,Windows,Chrome,Ankara,Referral,Returning,False,False
0,0.0,0,0.0,3.367295829986474,6.2416718813697285,1.0,1.0,2.9606909100395273,0.05006961167857142,0.0027343545042593786,0.007142857,0.013480161979525658,1.401949127,0.0,Jul,Android,Chrome,Gaziantep,Direct,Returning,True,True
2,8.0,2,90.2,2.6390573296152584,7.160108426718267,0.7647058823529411,0.9290590816455677,4.604439516036883,0.0,0.0,0.0125,0.01969121324672774,0.0,0.0,Aug,Android,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,2.302585092994046,4.950177325059141,1.0,1.0,2.8080631104334404,0.0,0.0,0.0,0.04348511151420691,0.0,0.0,Sep,Android,Chrome,Konya,Search,New,True,False
1,11.0,0,0.0,1.9459101490553132,3.7999735016195233,0.8571428571428571,0.7989031078610603,2.114245463874528,0.0,0.0,0.0,0.055569851019675626,0.0,0.0,Oct,Android,Chrome,Istanbul,Search,Returning,False,False
1,66.4,0,0.0,3.6888794541139363,6.409132672442605,0.975,0.9013030768517415,2.8062569846490137,0.0,0.0,0.015789474,0.026402745576597744,0.0,0.0,Jul,Android,Chrome,Istanbul,Referral,Returning,False,False
4,28.73333333,0,0.0,2.5649493574615367,5.5002372814106195,0.75,0.8945501254008753,3.0592937550437354,0.6792342698333332,0.03343922559179488,0.0,0.03784614290276944,8.150811238,0.0,June,Windows,Chrome,Bursa,Search,Returning,True,True
6,661.7666667,6,204.0,2.1972245773362196,5.5422434570447745,0.4000000000000001,0.22700555050588508,3.48985670559657,0.0,0.0,0.025,0.04135518546869431,0.0,0.0,Aug,Windows,Chrome,Bursa,Search,Returning,True,False
1,53.4,0,0.0,2.9444389791664403,6.292494637079263,0.9473684210526315,0.9099342216225333,3.433090745438109,0.0,0.0,0.011111111,0.01871270904120535,0.0,0.0,Oct,Android,Chrome,Ankara,Direct,Returning,False,False
2,23.8,0,0.0,1.9459101490553132,4.9141243937154115,0.75,0.850314465408805,3.1584178558310865,0.0,0.0,0.0,0.0246926125903715,0.0,0.0,Sep,Android,Firefox,Ankara,Direct,New,False,False
2,13.0,0,0.0,2.833213344056216,5.850438472817153,0.8888888888888888,0.9638272612632793,3.120123059585546,0.0,0.0,0.0,0.028987537158966577,0.0,0.0,Jul,Windows,Chrome,Ankara,Referral,Returning,False,False
1,23.96,0,0.0,4.553876891600541,7.6520416587575815,0.9894736842105263,0.9887400658737726,3.1519804960726314,0.01570457914893617,0.0007016508558358372,0.013731061,0.03807501478378562,1.47623044,0.0,Jul,Android,Chrome,Istanbul,Direct,Returning,False,False
9,64.5,3,99.6,3.5263605246161616,6.645628319645556,0.7333333333333334,0.8240239639048601,3.1898692741065204,1.252913065454545,0.053807149574612946,0.004878049,0.013525995883309954,41.34613116,0.0,Sep,Android,Chrome,Bursa,Search,Returning,False,False
9,358.2583333,3,377.4333333,4.174387269895637,8.655197449621399,0.8421052631578947,0.8863725381771744,4.507230366130909,0.18888069968750004,0.0021063897542538236,0.0,0.019986721134182952,12.08836478,0.0,Oct,Android,Chrome,Istanbul,Referral,Returning,False,True
0,0.0,0,0.0,2.1972245773362196,4.183575695950044,1.0,1.0,2.2055233801509146,0.0,0.0,0.05,0.07232066157962612,0.0,0.0,Jul,Android,Chrome,Izmir,Referral,Returning,False,False
0,0.0,0,0.0,3.295836866004329,6.328936284062278,1.0,1.0,3.114472116281729,0.0,0.0,0.008,0.007968169649176874,0.0,0.0,Jul,iOS,Safari,Bursa,Referral,Returning,False,False
2,82.6,0,0.0,2.3978952727983707,5.8664680569332965,0.8333333333333334,0.8099401748734469,3.589059118831725,2.7192983929999994,0.07725279525568184,0.0,0.007662873050912636,27.19298393,0.0,Sep,Android,Chrome,Istanbul,Search,New,True,True
0,0.0,0,0.0,1.791759469228055,3.996364153861897,1.0,1.0,2.4578779774000807,0.0,0.0,0.12,0.13102826240640408,0.0,0.0,June,Windows,Chrome,Ankara,Referral,Returning,True,False
2,31.2,0,0.0,1.3862943611198906,4.032469158504013,0.6,0.6397228637413395,2.9687036011660717,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Oct,Android,Chrome,Istanbul,Display Ads,New,False,False
0,0.0,0,0.0,2.302585092994046,5.335613151291733,1.0,1.0,3.1762002616986225,0.0,0.0,0.0,0.005540180817604321,0.0,0.0,Jul,Android,Samsung Internet,Ankara,Referral,New,False,False
7,199.85,0,0.0,3.6888794541139363,7.145553589241591,0.8478260869565217,0.8637977604866519,3.5115097190962548,0.45968171769230765,0.014144573629047374,0.004761905,0.020424905209739302,17.92758699,0.0,Nov,Android,Samsung Internet,Istanbul,Referral,Returning,False,False
1,5.5,6,387.5,3.258096538021482,6.433261584463537,0.7812500000000001,0.6125024649970421,3.2522332285221975,0.0,0.0,0.0,0.00929004657684166,0.0,0.0,Jul,Windows,Chrome,Istanbul,Referral,Returning,True,False
0,0.0,0,0.0,2.772588722239781,5.010190750634784,1.0,1.0,2.3914096398084377,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,June,OS X,Chrome,Istanbul,Referral,Returning,False,False
4,64.6,2,28.7,2.833213344056216,6.394593595418598,0.7272727272727273,0.8649587494572297,3.646754527813265,0.0,0.0,0.019047619,0.01842334711468166,0.0,0.0,Oct,Windows,Chrome,Istanbul,Display Ads,Returning,True,False
0,0.0,0,0.0,3.784189633918261,6.484737011677269,1.0,1.0,2.785680938556105,0.0,0.0,0.0,0.029408267610804516,0.0,0.0,Jul,Android,Chrome,Gaziantep,Social,Returning,False,False
5,59.9,2,8.0,4.442651256490317,7.766638245554381,0.9230769230769231,0.9720279425051602,3.3703791005544255,0.04140637639285714,0.0014740845693962418,0.016666667,0.028305339315118444,3.478135617,0.0,June,iOS,Safari,Bursa,Social,Returning,False,False
1,23.2,0,0.0,1.6094379124341003,3.824284091120139,0.7999999999999999,0.6588235294117647,2.501435951739211,0.0,0.0,0.0,0.048790164169432,0.0,0.0,June,Android,Opera,Gaziantep,Referral,Returning,True,False
1,0.0,0,0.0,3.1780538303479458,6.363545211196563,0.9583333333333334,1.0,3.265261444120526,0.0,0.0,0.0,0.009049835429827817,0.0,0.0,Sep,Android,Chrome,Izmir,Search,New,False,False
1,46.4,0,0.0,2.6390573296152584,4.781361882685995,0.9285714285714286,0.7182186235388222,2.312281520329315,0.0,0.0,0.0,0.01418463471026629,0.0,0.0,Jul,iOS,Chrome,Istanbul,Referral,Returning,True,False
8,176.25,1,141.0,3.044522437723423,6.481218561782864,0.6896551724137931,0.6726059904164375,3.514177639311006,0.956642932,0.0293554153666586,0.0,0.00918842582574771,19.13285864,0.0,Nov,Android,Chrome,Bursa,Search,Returning,False,True
5,265.0433333,1,0.0,3.6635616461296463,7.446454791368151,0.8636363636363636,0.8659921867208353,3.830228618451058,0.0,0.0,0.013333333,0.04002167402922979,0.0,0.0,Aug,Android,Chrome,Cankaya,Direct,Returning,False,False
4,68.73333333,0,0.0,3.8066624897703196,7.823992676234027,0.9166666666666666,0.9732305135842164,4.056857698749027,0.2575142884090909,0.0045343070279147465,0.0,0.014341116832541616,11.33062869,0.0,Oct,Android,Chrome,Bursa,Direct,Returning,False,True
9,219.9333333,0,0.0,4.04305126783455,7.224327760933317,0.8615384615384617,0.8617944104260753,3.2382692045684593,0.0,0.0,0.002539683,0.011683921375810431,0.0,0.0,Oct,Windows,Chrome,Istanbul,Display Ads,Returning,True,False
0,0.0,2,38.2,4.804021044733257,8.120811606611902,0.983739837398374,0.988767843218653,3.3600739410573235,0.03481335334710743,0.0012526700340813573,0.025170765,0.041451316775458,4.212415755,0.0,Jul,iOS,Safari,Istanbul,Social,Returning,False,False
2,70.6,0,0.0,3.4339872044851463,6.246558859589449,0.9375,0.8794879089547362,2.900016455873079,0.0,0.0,0.0,0.019802627296179712,0.0,0.0,Aug,iOS,Safari,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,4.143134726391533,7.877591893221475,1.0,1.0,3.773321956815819,0.0,0.0,0.04781874,0.05955540758704116,0.0,0.0,Jul,Windows,Chrome,Ankara,Referral,Returning,True,False
1,70.0,0,0.0,2.5649493574615367,7.405637496909593,0.9230769230769231,0.9591654189354163,4.927394576801559,0.0,0.0,0.0,0.015267471752000557,0.0,0.0,Aug,iOS,Safari,Bursa,Referral,New,False,False
8,166.7,0,0.0,2.302585092994046,5.1515559851526325,0.5294117647058825,0.5073877068557919,2.9996136202619628,0.0,0.0,0.016666667,0.048790164169432,0.0,0.0,Nov,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,1,322.4,3.332204510175204,7.4666279337196135,0.9642857142857143,0.8442587314622483,4.18554980753619,0.0,0.0,0.007692308,0.025317808334289878,0.0,0.0,Oct,Android,Samsung Internet,Antalya,Direct,Returning,False,False
1,54.4,0,0.0,1.9459101490553132,5.605434351638425,0.8571428571428571,0.8327697509990778,3.8318969609488613,0.0,0.0,0.0,0.01418463471026629,0.0,0.0,Oct,iOS,Safari,Gaziantep,Social,New,False,False
5,152.1,0,0.0,3.332204510175204,7.296774785113928,0.84375,0.9064939855133289,4.018405220972844,1.0332285529629632,0.018919322002197158,0.014814815,0.029678656223817455,27.89717093,0.0,Oct,Windows,Opera,Adana,Direct,Returning,True,False
0,0.0,0,0.0,1.3862943611198906,5.545177444479562,1.0,1.0,4.454347296253507,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,June,Android,Chrome,Ankara,Referral,Returning,False,False
0,0.0,0,0.0,3.258096538021482,7.032447722939455,1.0,1.0,3.8345370265362995,0.0,0.0,0.024,0.03260547389628773,0.0,0.0,June,iOS,Safari,Bursa,Direct,Returning,True,False
2,58.4,0,0.0,1.791759469228055,5.717356594683319,0.7142857142857143,0.838450899031812,4.120986493168522,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Oct,Windows,Chrome,Ankara,Email,Returning,False,True
1,106.8,0,0.0,2.8903717578961645,5.794652798324286,0.9444444444444444,0.7541086053001598,3.0089913214159303,0.0,0.0,0.0,0.006230549750636075,0.0,0.0,Oct,Windows,Chrome,Ankara,Search,New,False,False
0,0.0,0,0.0,3.6888794541139363,7.532641462847997,1.0,1.0,3.8892179263890823,0.0,0.0,0.0,0.02030526663813253,0.0,0.0,Nov,Android,Samsung Internet,Bursa,Search,Returning,False,False
0,0.0,0,0.0,1.3862943611198906,3.9357395320454622,1.0,1.0,2.875446107679489,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Sep,Android,Chrome,Istanbul,Referral,Returning,False,False
3,82.6,0,0.0,0.6931471805599453,2.8449093838194073,0.25,0.16396761133603238,2.8449093838194073,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Nov,Android,Chrome,Konya,Search,New,False,False
7,275.0844444,0,0.0,4.2626798770413155,6.693356711961918,0.9090909090909091,0.7455539568730273,2.5269012898620575,0.0,0.0,0.0,0.0026631177519305087,0.0,0.0,Oct,Android,Firefox,Istanbul,Search,New,False,False
1,17.2,0,0.0,1.9459101490553132,5.498396978263695,0.8571428571428571,0.9339731285988484,3.7268975213014572,3.6826351050000006,0.09081714192355118,0.0,0.048790164169432,22.09581063,0.0,Oct,iOS,Opera,Cankaya,Direct,Returning,False,False
11,189.4833333,1,303.2,4.5217885770490405,8.489852239383694,0.883495145631068,0.908027081409472,3.99732263566909,0.0,0.0,0.0,0.0023781220249199215,0.0,0.0,Oct,Android,Chrome,Istanbul,Search,New,True,False
0,0.0,0,0.0,2.6390573296152584,5.9293231505701325,1.0,1.0,3.395798216984385,1.286586014615385,0.044613545452120554,0.0,0.046520015998529216,16.72561819,0.0,Aug,OS X,Safari,Istanbul,Social,Returning,False,True
4,74.5,0,0.0,3.1354942159291497,6.513155924184279,0.8461538461538461,0.9003277811224831,3.4527974471724514,0.0,0.0,0.0,0.026816683933287875,0.0,0.0,Sep,Android,Chrome,Konya,Search,Returning,False,True
3,33.6,0,0.0,1.6094379124341003,4.705015520957808,0.5714285714285714,0.7651991614255765,3.345508475801567,0.0,0.0,0.0,0.013245226421073269,0.0,0.0,Oct,Windows,Chrome,Istanbul,Search,New,False,False
0,0.0,0,0.0,2.995732273553991,6.436470829836679,1.0,1.0,3.5204608024889734,0.0,0.0,0.022222222,0.04348511151420691,0.0,0.0,Jul,Android,Firefox,Bursa,Direct,Returning,True,False
